id,tokens,ner_tags
3984,"['a', '1950', 'blockbuster', 'about', 'a', 'girl', 'who', 'uses', 'her', 'wits', 'to', 'insinuate', 'herself', 'into', 'a', 'circle', 'of', 'famous', 'people']","[24, 11, 5, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
3985,"['a', '1953', 'romantic', 'comedy', 'staring', 'gregory', 'peck', 'as', 'a', 'reporter', 'and', 'audrey', 'hepburn', 'as', 'a', 'princess']","[24, 11, 4, 16, 24, 0, 12, 24, 24, 24, 24, 0, 12, 24, 24, 24]"
3986,"['a', '1959', 'romantic', 'screwball', 'comedy', 'movie', 'starting', 'marilyn', 'monroe', 'and', 'tony', 'curtis', 'set', 'in', 'chicago']","[24, 11, 4, 16, 16, 24, 24, 0, 12, 24, 0, 12, 7, 19, 24]"
3987,"['a', '1968', 'film', 'directed', 'by', 'franco', 'zeffirelli', 'about', 'the', 'now', 'famous', 'star', 'crossed', 'lovers', 'of', 'two', 'enemy', 'families', 'meet', 'starring', 'leonard', 'whiting', 'and', 'olivia', 'hussey']","[24, 11, 24, 24, 24, 3, 15, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12, 24, 0, 12]"
3988,"['a', '1997', 'romantic', 'tragic', 'film', 'written', 'and', 'directed', 'by', 'james', 'cameron', 'starring', 'leonardo', 'dicaprio', 'and', 'kate']","[24, 11, 4, 16, 24, 24, 24, 24, 24, 3, 15, 24, 0, 12, 24, 0]"
3989,"['a', '2001', 'biographical', 'film', 'directed', 'by', 'michael', 'mann', 'and', 'starring', 'will', 'smith', 'playing', 'a', 'famous', 'boxer']","[24, 11, 4, 24, 24, 24, 3, 15, 24, 24, 0, 12, 24, 7, 19, 19]"
3990,"['a', '2008', 'animated', 'movie', 'about', 'a', 'waste', 'allocation', 'load', 'lifter', 'earth', 'class', 'robot', 'we', 'know', 'him', 'by', 'his', 'initials']","[24, 11, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 24]"
3991,"['a', '2010', 'animated', 'feature', 'about', 'a', 'hapless', 'young', 'viking', 'boy']","[24, 11, 4, 24, 24, 24, 7, 19, 19, 19]"
3992,"['a', '2010', 'fantasy', 'and', 'adventure', 'film', 'directed', 'by', 'michael', 'apted', 'featuring', 'about', 'lucy', 'and', 'edmund', 'pevensie', 'with', 'their', 'cousin', 'eustace', 'meet', 'up', 'with', 'prince', 'caspian', 'for', 'a', 'trip', 'across', 'the', 'sea', 'aboard', 'the', 'royal', 'ship']","[24, 11, 4, 24, 4, 24, 24, 24, 3, 15, 24, 24, 2, 24, 2, 14, 24, 24, 24, 2, 7, 19, 19, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
3993,"['a', '2010', 'film', 'where', 'a', 'criminal', 'mastermind', 'uses', 'a', 'trio', 'of', 'orphan', 'girls', 'as', 'pawns', 'for', 'a', 'grand', 'scheme', 'staring', 'steve', 'carell']","[24, 11, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
3994,"['a', '2011', 'superhero', 'film', 'that', 'follows', 'a', 'group', 'of', 'mutants', 'fighting', 'and', 'earned', 'over', '300', 'million']","[24, 11, 4, 16, 24, 7, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24]"
3995,"['a', '2012', 'disney', 'movie', 'starring', 'nicholas', 'cage', 'who', 'plays', 'a', 'modern', 'day', 'sorcerer', 'who', 'takes', 'on', 'a', 'seemingly', 'average', 'guy', 'as', 'an', 'apprentice']","[24, 11, 3, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
3996,"['a', '2012', 'film', 'about', 'a', 'crew', 'of', 'african', 'american', 'pilots', 'in', 'the', 'tuskegee', 'training', 'program', 'staring', 'cuba', 'gooding', 'jr']","[24, 11, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12, 12]"
3997,"['a', '2012', 'hit', 'comedy', 'movie', 'featuring', 'a', 'fun', 'loving', 'talking', 'teddy', 'bear', 'who', 'is', 'scared', 'of', 'thunder']","[24, 11, 24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
3998,"['a', '2012', 'movie', 'where', 'a', 'convicted', 'man', 'must', 'save', 'the', 'presidents', 'daughter', 'from', 'a', 'outer', 'space', 'prison', 'to', 'win', 'his', 'freedom']","[24, 11, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
3999,"['a', 'animated', 'movie', 'about', 'a', 'prince', 'that', 'because', 'of', 'his', 'pride', 'and', 'haughty', 'attitude', 'had', 'a', 'spell', 'cast', 'over', 'him', 'and', 'must', 'get', 'the', 'love', 'of', 'a', 'woman', 'to', 'get', 'rid', 'of', 'the', 'spell']","[24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4000,"['a', 'animated', 'movie', 'about', 'two', 'wolves', 'traveling', 'across', 'country', 'and', 'changing', 'the', 'order', 'of', 'the', 'pack']","[24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4001,"['a', 'ballerinas', 'strange', 'struggle', 'of', 'adapting', 'to', 'the', 'leading', 'role', 'in', 'swan', 'lake', 'leads', 'her', 'to', 'many', 'unfortunate', 'even', 'psychotic', 'events']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4002,"['a', 'baseball', 'club', 'on', 'a', 'strict', 'budget', 'utilizes', 'computer', 'generated', 'analysis', 'to', 'acquire', 'new', 'athletic', 'talent']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4003,"['a', 'boring', 'computer', 'hacker', 'finds', 'out', 'nothing', 'is', 'what', 'it', 'seems', 'after', 'taking', 'a', 'pill', 'given', 'to', 'him', 'by', 'laurence', 'fishburne']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
4004,"['a', 'british', 'soldier', 'is', 'kidnapped', 'by', 'ira', 'terrorists', 'he', 'befriends', 'one', 'of', 'his', 'captors', 'who', 'is', 'drawn', 'into', 'the', 'soldier', 's', 'world', 'is', 'the', 'plot', 'of', 'this', 'crime', 'drama', 'written', 'and', 'directed', 'by', 'neil', 'jordan']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 4, 16, 24, 24, 24, 24, 3, 15]"
4005,"['a', 'cia', 'agent', 'goes', 'on', 'the', 'run', 'after', 'a', 'defector', 'accuses', 'her', 'of', 'being', 'a', 'russian', 'spy']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4006,"['a', 'cia', 'special', 'forces', 'team', 'are', 'betrayed', 'and', 'left', 'for', 'dead', 'by', 'their', 'superiors', 'galvanizing', 'them', 'to', 'mount', 'an', 'offensive', 'on', 'the', 'cia', 'is', 'the', 'plot', 'of', 'this', '2010', 'crime', 'action', 'movie']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 4, 16, 24]"
4007,"['a', 'civil', 'war', 'veteran', 'finds', 'himself', 'transported', 'to', 'another', 'world', 'and', 'must', 'fight', 'his', 'way', 'out', 'of', 'imprisonment', 'to', 'save', 'the', 'princess']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4008,"['a', 'cleaning', 'robot', 'helps', 'to', 'free', 'humanity', 'from', 'their', 'own', 'laziness', 'in', 'space', 'and', 'returns', 'them', 'to', 'earth']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4009,"['a', 'clue', 'a', 'clue', 'my', 'kingdom', 'for', 'a', 'clue', 'about', 'which', 'movie', 'i', 'm', 'asking', 'about']","[8, 20, 20, 20, 20, 20, 20, 20, 20, 24, 24, 24, 24, 24, 24, 24]"
4010,"['a', 'college', 'dropout', 'gets', 'a', 'job', 'as', 'a', 'broker', 'for', 'a', 'suburban', 'investment', 'firm', 'which', 'puts', 'him', 'on', 'the', 'fast', 'track', 'to', 'success', 'but', 'the', 'job', 'might', 'not', 'be', 'as', 'legitimate', 'as', 'it', 'sounds', 'is', 'the', 'plot', 'of', 'this', '2000', 'action', 'thriller', 'starring', 'vin', 'diesel']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 4, 16, 24, 0, 12]"
4011,"['a', 'comedy', 'with', 'the', 'marvelous', 'russell', 'brand', 'playing', 'a', 'rock', 'star', 'and', 'jonah', 'hill', 'who', 'must', 'bring', 'him', 'to', 'the', 'concert', 'of', 'a', 'lifetime']","[24, 4, 24, 24, 5, 0, 12, 7, 19, 19, 19, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4012,"['a', 'country', 'girl', 'finds', 'herself', 'not', 'in', 'kansas', 'anymore', 'as', 'a', 'tornado', 'rips', 'through', 'her', 'farm', 'house']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4013,"['a', 'cult', 'classic', 'this', '1975', 'musical', 'encouraged', 'audience', 'participation', 'from', 'it', 's', 'devoted', 'fans', 'who', 'often', 'dress', 'in', 'costume']","[24, 4, 16, 24, 11, 4, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4014,"['a', 'doll', 'is', 'possessed', 'with', 'the', 'soul', 'of', 'a', 'serial', 'killer', 'in', 'the', 'first', 'of', 'this', 'horror', 'turned', 'black', 'comedy', 'series']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 9, 21, 21, 21, 21, 21, 21, 21]"
4015,"['a', 'drunk', 'and', 'druggie', 'pilot', 'miraculous', 'lands', 'a', 'plane', 'destined', 'to', 'crash', 'and', 'must', 'face', 'the', 'music', 'in', 'this', 'great', 'drama', 'staring', 'denzel', 'washington']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 5, 4, 24, 0, 12]"
4016,"['a', 'film', 'from', '1997', 'about', 'an', 'unsinkable', 'ship', 'does', 'just', 'that', 'and', 'sinks', 'staring', 'leonardo', 'decaprio']","[24, 24, 24, 11, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
4017,"['a', 'greek', 'hero', 'goes', 'on', 'a', 'quest', 'to', 'slay', 'ancient', 'monsters', 'in', 'this', 'hit', 'movie']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 5, 24]"
4018,"['a', 'group', 'of', 'teenagers', 'organize', 'a', 'militia', 'type', 'force', 'to', 'protect', 'their', 'small', 'town', 'from', 'invading', 'soldiers']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4019,"['a', 'hit', 'disney', 'movie', 'involving', 'a', 'lion', 'cub', 'who', 'believes', 'he', 'killed', 'his', 'father', 'and', 'flees', 'into', 'exile']","[24, 5, 3, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4020,"['a', 'judge', 'who', 'is', 'the', 'law', 'invades', 'a', 'crime', 'infested', 'city', 'in', 'a', 'building', 'in', 'order', 'to', 'do', 'his', 'job']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4021,"['a', 'lady', 'goes', 'back', 'to', 'her', 'roots', 'to', 'help', 'her', 'family', 'get', 'rid', 'of', 'a', 'house', 'but', 'then', 'finds', 'that', 'she', 'misses', 'that', 'part', 'of', 'her', 'life']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4022,"['a', 'lawless', 'outpost', 'in', 'the', 'wild', 'west', 'in', 'desperate', 'need', 'of', 'a', 'new', 'sheriff', 'in', 'this', '2011', 'animated', 'comedy', 'adventure', 'starring', 'johnny', 'depp', 'as', 'a', 'chameleon']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16, 24, 24, 0, 12, 24, 24, 24]"
4023,"['a', 'lawyer', 'in', 'the', 'south', 'defends', 'an', 'african', 'american', 'man', 'while', 'trying', 'to', 'raise', 'his', 'children', 'during', 'the', '1950', 's', 'in', 'this', 'movie']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24]"
4024,"['a', 'little', 'girl', 'is', 'gravely', 'ill', 'but', 'priests', 'rather', 'than', 'doctors', 'are', 'called', 'in', 'to', 'deal', 'with', 'her', 'spinning', 'head', 'and', 'pea', 'soup', 'vomit']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4025,"['a', 'loser', 'teen', 'finds', 'self', 'worth', 'after', 'taking', 'tutelage', 'under', 'a', 'handy', 'man', 'martial', 'arts', 'master']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4026,"['a', 'magical', 'dagger', 'is', 'discovered', 'in', 'arabia', 'with', 'the', 'surprising', 'power', 'of', 'changing', 'time', 's', 'flow']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4027,"['a', 'male', 'hit', 'pop', 'star', 'sensation', 'had', 'very', 'humbling', 'beginnings', 'and', 'his', 'story', 'is', 'told', 'in', 'this', '2011', 'documentary']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4]"
4028,"['a', 'male', 'stripper', 'teaches', 'a', 'younger', 'performer', 'how', 'to', 'party', 'pick', 'up', 'women', 'and', 'make', 'easy', 'money', 'in', 'this', '2012', 'comedy', 'drama']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16]"
4029,"['a', 'man', 'in', 'london', 'tries', 'to', 'help', 'a', 'counterespionage', 'agent', 'but', 'when', 'the', 'agent', 'is', 'killed', 'and', 'he', 'stands', 'accused', 'he', 'must', 'go', 'on', 'the', 'run', 'to', 'both', 'save', 'himself', 'and', 'also', 'stop', 'a', 'spy', 'ring', 'trying', 'to', 'steal', 'top', 'secret', 'information', 'is', 'the', 'plot', 'of', 'this', '1935', 'alfred', 'hitchcock', 'crime', 'drama']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 3, 15, 4, 16]"
4030,"['a', 'man', 'must', 'become', 'acquainted', 'with', 'his', 'new', 'fiance', 's', 'family', 'before', 'they', 'can', 'tie', 'the', 'knot', 'but', 'he', 'does', 'n', 't', 'leave', 'the', 'best', 'impression']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4031,"['a', 'man', 'must', 'fight', 'against', 'his', 'own', 'unreliable', 'memory', 'with', 'the', 'use', 'of', 'photographs', 'with', 'clues', 'written', 'on', 'them']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4032,"['a', 'man', 'played', 'by', 'russel', 'crowe', 'accepts', 'secret', 'assignments', 'from', 'the', 'cia', 'but', 'not', 'everything', 'is', 'as', 'it', 'appears']","[24, 24, 24, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4033,"['a', 'man', 'risks', 'life', 'and', 'loyalty', 'when', 'he', 'loses', 'to', 'his', 'obsession', 'with', 'a', 'great', 'white', 'whale']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4034,"['a', 'modern', 'day', 'take', 'on', 'beauty', 'and', 'the', 'beast', 'starring', 'vanessa', 'hudgens', 'and', 'alex', 'pettyfer']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12, 24, 0, 12]"
4035,"['a', 'movie', 'about', 'a', 'hero', 'that', 'is', 'faster', 'then', 'a', 'speeding', 'bullet']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
4036,"['a', 'movie', 'about', 'jk', 'rowlings', 'world', 'of', 'witch', 'craft', 'and', 'wizardry', 'this', 'is', 'the', 'first', 'installment', 'but', 'not', 'the', 'first', 'movie', 'in', 'the', 'series']","[24, 24, 24, 6, 18, 18, 18, 18, 18, 18, 18, 24, 24, 24, 9, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
4037,"['a', 'movie', 'based', 'on', 'a', 'video', 'game', 'about', 'a', 'young', 'man', 'in', 'modern', 'day', 'iran']","[24, 24, 6, 18, 18, 18, 18, 24, 7, 19, 19, 19, 19, 19, 19]"
4038,"['a', 'movie', 'from', '2010', 'where', 'a', 'criminal', 'mastermind', 'uses', 'a', 'trio', 'of', 'orphan', 'girls', 'as', 'pawns', 'for', 'a', 'grand', 'scheme']","[24, 24, 24, 11, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4039,"['a', 'movie', 'from', 'the', '80', 's', 'about', 'a', 'dancing', 'ghost']","[24, 24, 24, 24, 11, 23, 7, 19, 19, 19]"
4040,"['a', 'movie', 'in', 'which', 'tom', 'hanks', 'stars', 'as', 'a', 'man', 'looking', 'for', 'love', 'involving', 'the', 'city', 'with', 'the', 'space', 'needle']","[24, 24, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4041,"['a', 'movie', 'involving', 'a', 'young', 'british', 'man', 'in', 'the', 'large', 'arabic', 'peninsula', 'modern', 'day', 'saudi']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4042,"['a', 'movie', 'named', 'after', 'a', 'hotel', 'with', 'a', 'name', 'very', 'similar', 'to', 'a', 'motel', 'six']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4043,"['a', 'movie', 'named', 'after', 'the', 'red', 'bearded', 'norse', 'son', 'of', 'odin', 'the', 'all', 'seeing', 'god']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4044,"['a', 'movie', 'staring', 'bam', 'margera', 'that', 'was', 'the', 'third', 'installment', 'of', 'random', 'hijinks', 'pranks', 'and', 'more']","[24, 24, 24, 0, 12, 24, 24, 24, 9, 21, 24, 7, 19, 19, 19, 19]"
4045,"['a', 'movie', 'that', 'came', 'out', 'in', '1998', 'about', 'a', 'man', 'and', 'his', 'frustrating', 'work', 'life', 'starring', 'jennifer', 'aniston']","[24, 24, 24, 24, 24, 24, 11, 24, 7, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
4046,"['a', 'movie', 'that', 'was', 'remade', 'with', 'denzel', 'washington', 'where', 'a', 'politician', 'has', 'been', 'brainwashed', 'by', 'communists']","[24, 24, 24, 24, 9, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19]"
4047,"['a', 'movie', 'title', 'featuring', 'the', 'largest', 'land', 'mammal', 'and', 'a', 'substance', 'made', 'from', 'two', 'hydrgens', 'and', 'one', 'oxygen']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4048,"['a', 'movie', 'with', 'a', 'killer', 'that', 'puts', 'people', 'in', 'situations', 'forcing', 'them', 'to', 'kill', 'themselves']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4049,"['a', 'movie', 'with', 'the', 'famed', 'jigsaw', 'killer', 'this', 'movie', 'is', 'the', '6', 'th', 'in', 'the', 'series']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 9, 21, 21, 21, 21, 21]"
4050,"['a', 'movie', 'with', 'the', 'marx', 'brothers', 'from', 'the', '40', 's', 'involving', 'a', 'bird', 'prepared', 'as', 'food']","[24, 24, 24, 24, 0, 12, 24, 24, 11, 23, 7, 19, 19, 19, 19, 19]"
4051,"['a', 'movie', 'with', 'tom', 'hardy', 'who', 'is', 'a', 'boxer', 'and', 'must', 'fight', 'his', 'brother', 'at', 'the', 'end', 'also', 'stars', 'nick', 'nolte']","[24, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 0, 12]"
4052,"['a', 'new', 'york', 'university', 'professor', 'returns', 'from', 'a', 'rescue', 'mission', 'to', 'the', 'amazon', 'rainforest', 'with', 'the', 'footage', 'shot', 'by', 'a', 'lost', 'team', 'of', 'documentarians', 'who', 'were', 'making', 'a', 'film', 'about', 'the', 'area', 's', 'local', 'tribes', 'in', 'this', '1980', 'gory', 'horror', 'movie']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16, 24]"
4053,"['a', 'police', 'officer', 'must', 'keep', 'a', 'bus', 'in', 'motion', 'to', 'prevent', 'the', 'bomb', 'on', 'board', 'from', 'detonating']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4054,"['a', 'relaxing', 'lake', 'vacation', 'goes', 'bad', 'when', 'those', 'looking', 'for', 'some', 'r', 'and', 'r', 'become', 'attacked', 'by', 'sharks']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4055,"['a', 'remake', 'of', 'a', 'famous', 'british', 'television', 'series', 'this', 'move', 'focuses', 'on', 'a', 'grief', 'stricken', 'father', 'uncovering', 'political', 'conspiracy']","[24, 9, 24, 24, 6, 18, 18, 18, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19]"
4056,"['a', 'retired', 'legal', 'counselor', 'writes', 'a', 'novel', 'hoping', 'to', 'find', 'closure', 'for', 'one', 'of', 'his', 'past', 'unresolved', 'homicide', 'cases', 'and', 'for', 'his', 'unreciprocated', 'love', 'with', 'his', 'superior', 'both', 'of', 'which', 'still', 'haunt', 'him', 'decades', 'later', 'is', 'the', 'plot', 'of', 'this', '2009', 'movie', 'that', 'took', 'home', 'the', 'oscar', 'for', 'best', 'foreign', 'language', 'film', 'of', 'the', 'year']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 24, 24, 24, 24, 24, 1, 13, 13, 13, 13, 13, 13, 13, 13]"
4057,"['a', 'rich', 'but', 'jealous', 'man', 'hires', 'a', 'private', 'investigator', 'to', 'kill', 'his', 'cheating', 'wife', 'and', 'her', 'new', 'man', 'is', 'the', 'plot', 'of', 'this', '1984', 'coen', 'brothers', 'crime', 'thriller']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 3, 15, 4, 16]"
4058,"['a', 'rising', 'music', 'songwriter', 'works', 'with', 'a', 'fallen', 'star', 'to', 'work', 'their', 'way', 'fame', 'causing', 'romantic', 'complications', 'along', 'the', 'way', 'in', 'this', '2010', 'music', 'drama', 'starring', 'gwyneth', 'paltrow']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16, 24, 0, 12]"
4059,"['a', 'silent', 'film', 'production', 'company', 'and', 'cast', 'make', 'a', 'difficult', 'transition', 'to', 'sound', 'is', 'the', 'plot', 'of', 'this', 'musical', 'starring', 'gene', 'kelly', 'and', 'donald', 'o', 'connor']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 4, 24, 0, 12, 24, 0, 12, 12]"
4060,"['a', 'spoon', 'full', 'of', 'sugar', 'makes', 'the', 'medicine', 'go', 'down', 'in', 'this', '1964', 'classic']","[8, 20, 20, 20, 20, 20, 20, 20, 20, 20, 24, 24, 11, 4]"
4061,"['a', 'stapler', 'flair', 'the', 'o', 'face', 'and', 'copier', 'destruction', 'are', 'all', 'memorable', 'aspects', 'of', 'this', 'cult', 'comedy', 'favorite']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 7, 24, 24, 24, 4, 16, 5]"
4062,"['a', 'strange', 'light', 'is', 'emitted', 'from', 'the', 'clouds', 'signalling', 'an', 'alien', 'invasion', 'in', 'the', 'city', 'of', 'los', 'angeles']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4063,"['a', 'strange', 'visitor', 'from', 'space', 'arrives', 'with', 'his', 'giant', 'robot', 'companion', 'to', 'give', 'humanity', 'an', 'urgent', 'message', 'features', 'the', 'famous', 'quote', 'klaatu', 'barada', 'nikto']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 8, 20, 20]"
4064,"['a', 'superhero', 'film', 'that', 'has', 'more', 'action', 'scenes', 'than', 'the', 'hero', 's', 'alter', 'ego', 'clark', 'kent', 'can', 'handle']","[24, 4, 16, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 2, 14, 24, 24]"
4065,"['a', 'superhero', 'sequel', 'features', 'a', 'team', 'of', 'suited', 'heroes', 'who', 'battle', 'a', 'foe', 'focused', 'on', 'revenge']","[24, 4, 9, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4066,"['a', 'team', 'of', 'animals', 'that', 'have', 'an', 'unlikely', 'hero', 'that', 'helps', 'them', 'defeat', 'tai', 'lung', 'the', 'deranged', 'feline', 'villian']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2, 14, 7, 19, 19, 19]"
